TransactionID,CustomerID,Amount,IP_Location,Device,TransactionTime,TransactionDate,TransactionType,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
478,7768,2901.41,30.56.133.158,Tablet,13:54:00,2012-12-26,Deposit,4767.67,1866.2600000000002,GB74DVBO99174186275717,GB78PKPV81650049212581,Taylormouth,Jimmymouth,BCA,BNI,1
1134,8478,4067.16,72.145.21.9,Desktop,20:20:44,2009-01-24,Withdrawal,16942.37,12875.21,GB81YDYL58770873391084,GB46GSTN69757052537631,Cummingshaven,Cummingshaven,CIMB,Mandiri,0
21,5407,14969.35,97.81.77.84,Desktop,20:59:12,1985-03-13,Deposit,11614.39,-3354.960000000001,GB07YXUS37762446598237,GB32EZMC21807370847727,Port Josephport,Robertville,CIMB,CIMB,1
699,1395,4799.1,63.126.177.83,Mobile,22:08:51,2003-05-08,Purchase,3618.01,-1181.0900000000001,GB78EIQQ97572249855655,GB03WIJM33517035868931,Port Duane,New Jeffreyport,CIMB,BCA,1
457,9160,6248.16,142.63.109.191,Tablet,16:54:55,1973-12-27,Deposit,7322.69,1074.5299999999997,GB65ZELY25481237541128,GB11YONC64375242675764,New Jesus,Deanshire,BCA,CIMB,1
1315,8344,3020.75,209.110.237.91,Tablet,06:44:11,2007-07-15,Withdrawal,10221.29,7200.540000000001,GB19ZKKF38882259435754,GB09OPGG02829889439860,North Zacharyfort,North Zacharyfort,BCA,BNI,0
479,6308,18139.3,207.25.221.241,Mobile,16:04:26,1984-12-06,Transfer,15356.84,-2782.459999999999,GB55FGDH27683011274043,GB13DPFX29544936578646,Jennifershire,West Jamesview,BNI,CIMB,1
1949,2566,594.47,79.86.234.181,Mobile,16:17:19,1972-12-20,Withdrawal,15498.1,14903.630000000001,GB68FQII03765428004890,GB62MRJU13019505415649,Scottton,Scottton,BCA,BRI,0
1220,2923,1919.08,176.15.99.226,Tablet,23:01:56,1992-10-18,Transfer,10629.69,8710.61,GB97MNVS49004019951048,GB35VRCL38810842491084,Martinberg,Martinberg,BNI,CIMB,0
1979,3843,958.75,18.196.76.142,Mobile,11:01:26,2001-08-05,Transfer,2552.64,1593.8899999999999,GB89JTEZ37963186451676,GB09EDFM24696190579030,Beltranstad,Beltranstad,CIMB,BRI,0
1333,5124,128.27,16.220.38.102,Desktop,17:23:07,1988-10-06,Purchase,12930.42,12802.15,GB56BQGJ97606478482647,GB03IAVD49047327592611,South Stephaniehaven,South Stephaniehaven,Mandiri,BCA,0
1356,7837,3407.89,52.209.217.84,Tablet,16:18:11,2013-07-11,Deposit,13373.88,9965.99,GB35AKNS63119578447839,GB15BXKA71485359153379,Matthewfurt,Matthewfurt,BCA,BCA,0
1626,4416,880.37,31.162.240.184,Tablet,22:33:23,2015-09-22,Purchase,4227.04,3346.67,GB19HFJH35594356384264,GB06APWL64397334339182,Riverastad,Riverastad,CIMB,BCA,0
528,3629,12907.11,102.125.62.112,Desktop,14:44:46,1994-03-14,Purchase,11704.5,-1202.6100000000006,GB82XIXJ79964283770753,GB49SUXK86933524479317,New Paultown,Port Marybury,BNI,Mandiri,1
367,7098,18583.96,184.237.239.212,Desktop,22:12:12,2021-01-18,Deposit,19610.1,1026.1399999999994,GB67CQLS05880251944237,GB38XRQB07063004222542,Samanthaland,Williamstown,BCA,BRI,1
1266,7790,1476.23,217.110.24.11,Desktop,09:58:38,2001-12-24,Transfer,3873.3,2397.07,GB58EPTC26816428321114,GB26VFSP28280192361989,East Michael,East Michael,Mandiri,BRI,0
1584,1121,1757.77,173.170.92.173,Tablet,00:45:42,1987-04-23,Withdrawal,7150.21,5392.4400000000005,GB67JYYZ97911881285763,GB41BZGG25948969620361,Weaverbury,Weaverbury,BNI,BCA,0
1327,9545,1572.42,211.140.80.108,Desktop,21:46:46,1987-09-28,Transfer,4748.11,3175.6899999999996,GB57HPZB52182146240794,GB59SKKV08272958831884,Nicholasborough,Nicholasborough,BCA,BNI,0
1993,8357,3636.01,94.238.55.52,Mobile,21:55:34,1998-03-21,Withdrawal,11752.93,8116.92,GB79VOXY82991056360980,GB72BZNK87715929456473,Hannahburgh,Hannahburgh,BRI,BCA,0
1610,7140,395.85,148.124.81.61,Desktop,12:25:46,1979-06-15,Transfer,4717.83,4321.98,GB85DFAB40944904148942,GB21NKGM72488358253434,Russellside,Russellside,BRI,Mandiri,0
195,4418,12551.93,212.189.50.137,Tablet,14:03:00,2023-08-27,Transfer,9043.85,-3508.08,GB15KGBK15349458328182,GB93DJZY50506018938453,Benjaminview,Lake Jonathanbury,CIMB,CIMB,1
546,5806,2555.18,125.140.120.0,Mobile,18:04:42,2003-11-11,Transfer,2757.55,202.37000000000035,GB13KOSL82889664808862,GB03BTPB26286284577946,West Jesse,Clarkfort,BCA,BRI,1
142,5546,7247.63,36.202.139.121,Desktop,02:35:44,2000-12-29,Purchase,6281.03,-966.6000000000004,GB93RPYN46791762491931,GB72VJXR45234274333475,Port Raymond,Wilsonton,BCA,BRI,1
1144,7612,364.25,103.111.23.223,Tablet,07:02:58,2017-09-06,Transfer,2200.71,1836.46,GB15POZM67898583510584,GB03WAZB94845315567530,Port Paulachester,Port Paulachester,BCA,BRI,0
861,7826,7593.08,213.55.227.81,Tablet,01:27:18,1998-06-12,Withdrawal,10331.89,2738.8099999999995,GB62ZBZT45430722501422,GB10FDWZ35162322432449,Traceymouth,Roberthaven,CIMB,BNI,1
721,4104,4612.01,68.209.199.130,Mobile,15:08:07,1995-02-21,Withdrawal,5412.4,800.3899999999994,GB35OEEC38868428841132,GB67BTBO24134362286516,North Anthonyhaven,Port Jacquelineport,BNI,BRI,1
832,8326,17193.02,186.252.13.207,Mobile,06:07:05,2017-06-17,Deposit,14139.86,-3053.16,GB34FMZC05276757404936,GB79IVUL07641498053363,Jerryport,Burnsland,BNI,BRI,1
1472,2059,2318.12,113.8.76.134,Tablet,17:44:08,1993-09-20,Transfer,6855.75,4537.63,GB49KBID89379153640606,GB26EXSB89273606035167,Port Paulville,Port Paulville,BNI,BCA,0
1765,3686,28.22,170.35.123.6,Desktop,15:46:06,2009-05-25,Withdrawal,1286.6,1258.3799999999999,GB12APRU40964451723809,GB70IYCR15367361660893,Lindseyland,Lindseyland,CIMB,BRI,0
1450,3294,447.88,43.133.254.79,Tablet,12:32:31,1986-03-23,Purchase,12176.84,11728.960000000001,GB87ACBN84548513013278,GB35TCDE78505669816024,Justinfurt,Justinfurt,BCA,BRI,0
592,3791,22512.21,181.152.90.221,Mobile,08:09:51,1996-05-03,Withdrawal,19880.56,-2631.649999999998,GB95ZIZS53285438409927,GB21TTBM77922157383867,New Christophershire,New Margaretton,BCA,BNI,1
445,4603,2766.11,147.171.0.64,Tablet,03:27:44,1971-07-24,Purchase,4074.85,1308.7399999999998,GB22WKJW67298310998704,GB45GJXW35747583679464,New Joseton,Port Melanie,BCA,CIMB,1
1156,9138,1550.12,157.100.35.97,Desktop,02:45:40,1988-08-05,Deposit,10267.48,8717.36,GB80KSGL80078266093744,GB63SEKC15507437694550,Victoriaport,Victoriaport,Mandiri,Mandiri,0
607,4743,1107.17,212.54.147.188,Tablet,22:44:46,1976-11-03,Withdrawal,1827.98,720.81,GB79OEVS97382417186598,GB92TJBA88015700961372,Kennethberg,Deniseview,BNI,Mandiri,1
229,6123,21671.12,182.177.240.168,Mobile,19:07:59,1998-05-04,Purchase,19067.25,-2603.869999999999,GB97LTOZ82692519613736,GB50QONJ07554471595919,North Jamesfurt,Dustinchester,BRI,CIMB,1
30,8801,9638.6,79.0.12.51,Mobile,00:55:43,2010-07-08,Transfer,12707.78,3069.1800000000003,GB78NWDW29242906076576,GB47ICEC27462019281825,Lake Lawrenceborough,East Brendanbury,Mandiri,Mandiri,1
573,4451,11734.43,195.119.119.73,Desktop,10:16:15,2009-06-15,Purchase,17759.08,6024.6500000000015,GB84HMYR62345710508840,GB79GIYK82288668457288,West David,East Zacharyville,BNI,BCA,1
1860,1934,1695.3,108.254.124.249,Mobile,21:15:06,2012-06-23,Withdrawal,9688.9,7993.599999999999,GB80OSTQ66532475461651,GB92NQBN01228373588038,South Frankfort,South Frankfort,CIMB,BRI,0
1668,8131,763.44,154.195.67.80,Mobile,15:37:59,2020-02-20,Purchase,4963.02,4199.58,GB50JTJV14642705055735,GB97DZJT14693542324413,Grimesmouth,Grimesmouth,BNI,Mandiri,0
810,6703,15502.39,166.108.48.117,Mobile,01:32:26,2017-10-24,Purchase,10430.62,-5071.769999999999,GB39VLMJ96779675123543,GB17IKJZ09244656740523,Port Amber,Millermouth,CIMB,BCA,1
557,7143,8813.29,215.96.66.177,Tablet,20:58:30,2011-01-19,Withdrawal,6810.69,-2002.6000000000013,GB12IACT24970903530023,GB86THPV12030924516442,South Jesse,New Patricia,BRI,BNI,1
1546,3130,124.48,159.238.254.240,Mobile,15:17:40,2000-07-12,Transfer,18765.75,18641.27,GB85HXSN05325877810185,GB70TSPE66621330914774,New Victor,New Victor,CIMB,BCA,0
1977,3361,2665.07,46.227.163.152,Desktop,14:43:41,2004-12-05,Deposit,11350.64,8685.57,GB77GZOB42805119634245,GB14XVRV36454615995161,Garciaton,Garciaton,BCA,BRI,0
333,3539,6090.45,164.73.211.222,Desktop,01:43:54,1970-07-01,Transfer,9216.03,3125.580000000001,GB76ZJLX15208879197851,GB92CIGX44962097659560,South Baileybury,Thompsonburgh,CIMB,CIMB,1
122,3621,10280.65,14.48.0.51,Mobile,22:37:26,2013-10-12,Purchase,10654.13,373.47999999999956,GB15TVJV11838889322365,GB37GRYK19656800099482,Kaylahaven,Campbellbury,BNI,CIMB,1
1825,7389,5315.53,138.92.12.112,Desktop,22:06:52,2021-01-16,Withdrawal,14290.84,8975.310000000001,GB51IRRN81122254831437,GB11WBSO38527452667650,South Seanchester,South Seanchester,CIMB,Mandiri,0
970,8433,10174.25,199.32.119.138,Tablet,03:51:16,2007-10-31,Deposit,10055.94,-118.30999999999949,GB43JEMD98916963114985,GB95AMYF14157292199970,South Amybury,West Timothy,BCA,CIMB,1
282,1797,17368.84,142.161.113.121,Mobile,02:43:01,1995-11-18,Transfer,14508.71,-2860.130000000001,GB59WNTP65287248452590,GB45UCMS62457393301719,East Heather,Port Erica,BNI,Mandiri,1
1693,2954,2141.42,145.111.171.137,Tablet,21:25:44,2009-01-21,Withdrawal,5812.16,3670.74,GB49UZHR30248158128677,GB75BJVO91497251987053,South Richardland,South Richardland,Mandiri,Mandiri,0
1573,5449,159.51,107.2.53.82,Desktop,18:23:30,1994-01-30,Withdrawal,11085.05,10925.539999999999,GB34NSIX25035012795691,GB39KGSY95173359504338,East Hollystad,East Hollystad,BNI,CIMB,0
571,7158,12771.18,14.96.62.43,Desktop,06:28:21,1970-06-23,Transfer,8766.3,-4004.880000000001,GB55BLAV28672038238785,GB94BUTF16527595990736,South Taylorchester,New Melanie,BNI,BCA,1
931,4898,21156.64,58.43.132.55,Desktop,20:35:34,2018-03-26,Withdrawal,17123.95,-4032.6899999999987,GB34AJHH86977642845397,GB31ECLP70534314437014,East Stacy,Kyleberg,BRI,Mandiri,1
429,8341,20767.38,218.232.15.219,Desktop,08:04:13,2024-11-27,Transfer,15075.02,-5692.360000000001,GB17TMRQ68333084634046,GB67XGZS39637953051805,Riggsport,New Nicolefort,BNI,Mandiri,1
989,3185,14887.07,215.92.189.203,Desktop,06:07:46,2010-01-22,Transfer,15528.89,641.8199999999997,GB83UXEA29021590325642,GB88BXZE27786454761803,East Veronicashire,Lake Matthew,CIMB,BCA,1
1706,5872,611.21,48.188.40.198,Tablet,22:29:54,1992-03-29,Deposit,16170.35,15559.14,GB45GXBK81168621823260,GB26DBZZ86879828001381,Walkerton,Walkerton,BCA,BNI,0
1786,6318,1322.86,213.28.97.128,Desktop,02:18:52,1983-04-29,Deposit,17996.0,16673.14,GB29ZEVR22868860146687,GB33NVQF76789323170430,East Daisy,East Daisy,BRI,Mandiri,0
887,4062,2850.06,109.117.203.22,Tablet,07:50:05,1972-05-05,Transfer,3029.92,179.86000000000013,GB51HWCD61851857216666,GB13SVPV23256166704482,Hudsonbury,Michaelborough,CIMB,BNI,1
984,5783,12764.3,58.175.9.212,Mobile,05:51:02,2005-04-14,Deposit,8811.2,-3953.0999999999985,GB41PFXT10839470564652,GB43JITO19136560924949,Christinaberg,Alexanderville,Mandiri,BCA,1
25,9192,3761.43,94.119.141.181,Desktop,22:04:46,2022-11-01,Purchase,3338.99,-422.44000000000005,GB03CIDD59705720463843,GB76JJVY26938103114291,Port Brandonstad,Ritatown,BNI,BRI,1
585,7699,9602.55,51.62.231.142,Desktop,08:43:46,2007-11-20,Purchase,8323.21,-1279.3400000000001,GB27WGKN76717517906447,GB90RWJF36397242349350,Williamsberg,Deniseborough,BNI,BNI,1
1186,8918,2024.14,141.49.134.49,Tablet,15:32:48,2013-12-30,Deposit,12014.45,9990.310000000001,GB17OPNR56270449537501,GB12YNQU83003287684111,Harrisborough,Harrisborough,BNI,BNI,0
1443,2869,2169.13,136.214.29.239,Desktop,12:01:25,1998-12-20,Purchase,18231.04,16061.91,GB66DWRU79358010018460,GB60MOMH77643208735775,Tinabury,Tinabury,CIMB,BNI,0
486,2169,4293.57,76.21.184.226,Mobile,03:25:08,1985-08-19,Deposit,6053.91,1760.3400000000001,GB38HWWY42636527513599,GB69EBKK62617099683114,Cherylborough,South Carolyn,BCA,BNI,1
689,4002,4346.71,49.190.30.163,Mobile,01:21:40,1985-12-28,Purchase,5142.61,795.8999999999996,GB83FTMU26894417030822,GB50SFFU78027245951898,Martinland,East Ashleybury,CIMB,BNI,1
616,9049,18078.11,16.89.129.235,Tablet,08:38:52,1979-08-26,Transfer,14950.95,-3127.16,GB49OAFX99453620660764,GB98XDNW56211686881966,Edwardchester,New Thomas,BNI,Mandiri,1
475,6756,12739.6,130.189.190.222,Mobile,17:13:25,2025-02-10,Deposit,16689.03,3949.4299999999985,GB37QOVL98894446555866,GB04TTBY76138142329750,West Amy,Brittanybury,CIMB,BCA,1
1618,2520,3047.48,120.8.192.194,Tablet,22:14:49,1993-08-16,Withdrawal,16647.84,13600.36,GB41TYKE51355167466965,GB57HVSX91787188613962,Coleborough,Coleborough,CIMB,BRI,0
1251,8770,1634.24,223.162.244.116,Desktop,14:15:33,1975-04-16,Deposit,4172.15,2537.91,GB61HDEZ38696381656654,GB22QXUA01033711555498,Lake Stephanieport,Lake Stephanieport,BNI,BRI,0
904,6299,4036.06,7.56.79.221,Tablet,16:41:41,2010-04-04,Deposit,4148.68,112.62000000000035,GB86QPXW29567597137588,GB76EPZV94302129613451,Joshuaview,North Kristinshire,Mandiri,BNI,1
986,2684,12088.61,33.173.28.194,Tablet,08:56:22,2002-09-22,Purchase,9212.13,-2876.4800000000014,GB73SMSW83511984629080,GB77DPHH26422038450883,Port Sharon,Manuelshire,BNI,BRI,1
1458,2070,243.76,20.25.31.167,Tablet,18:38:32,2016-10-22,Withdrawal,8923.2,8679.44,GB80YQVD20094341596255,GB16FNHP57426398135797,Port Mark,Port Mark,BNI,Mandiri,0
1359,3034,327.12,54.10.218.227,Tablet,06:36:28,2002-10-29,Purchase,1105.23,778.11,GB83JVCT53061065089326,GB25IIIU75090945724250,Ramirezside,Ramirezside,CIMB,BRI,0
1066,3323,3678.72,92.253.175.134,Desktop,03:18:14,1973-04-21,Transfer,14229.5,10550.78,GB19EQRG06456280951333,GB90TEXR58971711431065,West Sandraview,West Sandraview,CIMB,CIMB,0
1749,6251,2605.64,76.207.189.116,Tablet,02:32:15,1975-07-07,Transfer,14499.75,11894.11,GB17NRYR80470554111980,GB30YWZI33653936370849,West John,West John,CIMB,BCA,0
212,6713,5221.86,215.161.222.30,Mobile,03:33:33,1981-03-08,Purchase,6450.88,1229.0200000000004,GB38WMKY90092727285826,GB44XRNF05933643691327,Port Adamstad,Murphyhaven,CIMB,BNI,1
1516,2784,595.04,54.18.54.193,Desktop,18:17:47,2018-12-09,Purchase,2584.39,1989.35,GB70WUMS85552114882734,GB60CXGL43039766966522,North Leroy,North Leroy,BNI,CIMB,0
1183,7914,1640.06,182.183.251.223,Mobile,01:49:26,1998-08-21,Transfer,6839.48,5199.42,GB47NRSG41773328649659,GB10LJZV41925683874500,Tinachester,Tinachester,CIMB,BRI,0
1045,7971,379.6,201.50.124.234,Desktop,11:01:23,2001-07-03,Transfer,1657.77,1278.17,GB46JADK19935121534459,GB20NQQA10534947582723,South Alexis,South Alexis,BCA,Mandiri,0
166,8383,26003.83,192.90.116.212,Desktop,19:51:27,1982-04-19,Withdrawal,17593.3,-8410.530000000002,GB92FZWK95928255164343,GB79UCQW26773057920508,East Perry,Port Jerry,BRI,BCA,1
132,2881,11627.91,46.248.9.53,Tablet,15:25:50,1974-06-07,Transfer,18969.74,7341.830000000002,GB14HYAU00736697723909,GB03MUVA90443280043632,East Aaronchester,Smithville,BRI,BNI,1
1473,9857,5274.06,117.144.143.250,Tablet,16:04:16,2019-02-06,Deposit,18780.95,13506.89,GB67LBZF77009735633799,GB80XUZD58222163958028,West Michaelchester,West Michaelchester,BNI,CIMB,0
26,8081,15090.76,83.34.107.173,Desktop,23:23:01,1970-10-14,Purchase,18959.16,3868.3999999999996,GB10SGMA78791497482226,GB90MGAH03163663894582,Maddoxshire,East Morganport,Mandiri,CIMB,1
14,1578,2515.85,216.191.189.168,Desktop,19:08:33,2021-01-27,Deposit,3278.22,762.3699999999999,GB83XREE17095011478560,GB28YKHE73423282410533,West Robert,Lake Kelly,Mandiri,BRI,1
61,8063,1278.82,58.9.45.140,Tablet,01:01:56,1983-03-19,Purchase,1700.83,422.01,GB50GZAY42295388446189,GB39NRBY78500670214511,East Christopherland,Amyville,BNI,BNI,1
1064,1282,542.64,184.190.42.68,Tablet,06:13:06,1994-05-04,Deposit,1363.69,821.0500000000001,GB77YZBO72777189538072,GB33BAAW23744326426655,East Ashley,East Ashley,BCA,BNI,0
1184,7810,68.68,118.55.170.144,Tablet,21:59:58,1997-11-30,Purchase,1259.87,1191.1899999999998,GB70NTNL76968946544700,GB02LEWN26770653656810,Lake Amanda,Lake Amanda,Mandiri,BNI,0
1707,9202,707.04,158.57.112.104,Mobile,01:25:13,2019-08-23,Withdrawal,2765.15,2058.11,GB58APIQ27270933633036,GB40RUTE22148565911160,Brownburgh,Brownburgh,Mandiri,BRI,0
793,7566,7054.16,35.0.162.20,Desktop,20:29:26,2004-06-22,Purchase,8241.08,1186.92,GB63NYZI72440780453231,GB53MEGJ09907460955343,Evansmouth,East Dustinchester,BNI,BCA,1
772,4481,20250.73,136.232.131.247,Tablet,04:09:16,1996-04-21,Transfer,15284.61,-4966.119999999999,GB04FZSJ44079040546829,GB68YINH92577692448270,Tracimouth,South Mark,BRI,CIMB,1
745,8292,5262.53,156.217.39.172,Tablet,13:31:51,1990-10-11,Deposit,3834.58,-1427.9499999999998,GB46CHBP44905432097324,GB53QCMW19656808765402,East Rebeccabury,Huynhside,Mandiri,BRI,1
7,6709,10149.65,165.161.128.93,Tablet,19:11:03,2021-06-26,Withdrawal,8670.28,-1479.369999999999,GB37JRDV33363385055265,GB54SAPL99371633381050,Lake Matthewfort,Port Logan,BRI,Mandiri,1
1939,7004,3291.19,36.122.174.90,Desktop,06:56:59,1979-09-03,Transfer,11973.96,8682.769999999999,GB77VRGB64010398482326,GB95AFBQ67634363428001,North Jessicamouth,North Jessicamouth,BRI,BNI,0
579,2800,813.25,201.25.46.35,Mobile,09:42:36,1993-08-18,Deposit,988.19,174.94000000000005,GB76FWRS18687275429749,GB78NHAF21818329068991,Mercadoburgh,Port Alexisberg,BNI,BRI,1
1853,1871,1655.82,173.97.7.66,Tablet,09:34:13,1975-03-17,Purchase,12794.57,11138.75,GB57KMXK62149405683325,GB57DADU95144091076662,West Jessica,West Jessica,BCA,BRI,0
1859,3000,129.77,12.239.157.49,Desktop,04:34:49,1998-10-31,Withdrawal,1599.61,1469.84,GB17WHKM54298850608075,GB36SZMU96907832355217,Carolmouth,Carolmouth,BCA,Mandiri,0
606,3763,14585.28,62.6.55.188,Tablet,04:35:02,2019-11-04,Deposit,13075.0,-1510.2800000000007,GB85FQOY93747316221429,GB23YBIZ04793702106733,Martinezchester,Miguelville,CIMB,Mandiri,1
180,1200,14018.97,65.251.92.173,Mobile,18:15:58,2024-04-13,Deposit,9827.78,-4191.189999999999,GB98SHWC33844811862707,GB30AJTH51139458059024,West Sandrabury,Port Phillipfurt,BCA,CIMB,1
1223,7410,2404.02,216.252.62.231,Desktop,19:35:37,1996-06-17,Withdrawal,11911.7,9507.68,GB38TCZU90482264623406,GB16MKHO78263134622817,North Cesarland,North Cesarland,BRI,BRI,0
464,2776,2134.28,194.226.163.46,Desktop,22:42:31,2011-01-11,Purchase,2379.78,245.5,GB12PTAS53143965894820,GB61BAKJ10444953534601,Andresview,Reedfurt,BCA,BCA,1
1363,8060,5084.67,121.17.156.196,Mobile,08:31:22,2023-11-21,Deposit,15347.36,10262.69,GB27NGCX21998450779855,GB26HTWQ56953570004257,Lake Robert,Lake Robert,Mandiri,BCA,0
307,7016,17768.99,32.179.228.45,Desktop,08:31:51,1985-06-11,Withdrawal,18013.95,244.95999999999913,GB89IDDB72884819748752,GB55EMJS92708563749972,Port Michelleville,Delgadoville,BNI,BNI,1
522,6418,17353.59,213.72.10.217,Mobile,05:22:15,2016-11-04,Withdrawal,15580.91,-1772.6800000000003,GB29JQQU13190200867842,GB63VWMU91030621169966,Osborneton,Kelseytown,BRI,BCA,1
226,8755,10354.4,32.32.196.19,Desktop,14:59:32,1976-04-17,Transfer,13604.51,3250.1100000000006,GB69RZVN06526938242904,GB33VFVQ88571309529774,East Scottshire,Waltersmouth,BRI,BRI,1
1205,3333,1650.71,78.100.37.28,Tablet,03:04:57,1988-07-04,Purchase,19748.11,18097.4,GB03UERM37776760211214,GB61OGUW74932867486597,South Lisa,South Lisa,CIMB,BRI,0
1606,4950,151.53,186.224.166.83,Desktop,04:04:35,1999-01-27,Withdrawal,1824.76,1673.23,GB25IWHP05879814781142,GB09PQSI41642983425004,South Davidshire,South Davidshire,BNI,Mandiri,0
1955,3505,2257.15,54.191.248.210,Tablet,12:45:34,2002-10-02,Withdrawal,11530.04,9272.890000000001,GB90HGRF81251733289540,GB60NRTK71121072259631,Port Eduardoberg,Port Eduardoberg,BNI,CIMB,0
898,1403,7336.33,173.41.232.189,Mobile,06:02:52,2002-11-07,Deposit,7109.53,-226.80000000000018,GB07UGJF08986700214745,GB46WYQV45244120785103,Port Aprilville,Laurenside,BNI,CIMB,1
1199,3907,287.18,222.164.135.44,Desktop,06:38:07,2003-06-23,Deposit,2210.77,1923.59,GB22YUAQ88875823305977,GB90VNIQ83949386532494,Port Chasebury,Port Chasebury,CIMB,Mandiri,0
805,7215,15721.67,6.167.71.88,Mobile,10:51:29,1979-06-17,Withdrawal,15976.81,255.13999999999942,GB23NJCQ86808108604004,GB82FPKR02523695017902,Spencerbury,Port Dana,BNI,BRI,1
1785,2531,462.14,180.140.253.41,Desktop,21:00:15,2005-08-23,Purchase,3112.88,2650.7400000000002,GB91GMYS28956594870995,GB74ELFB93279483162478,Gonzalezton,Gonzalezton,BCA,BNI,0
1638,5920,1755.69,105.146.215.64,Desktop,22:46:05,2005-08-24,Withdrawal,14063.46,12307.769999999999,GB67GAUK71744375753770,GB52JWGI36098446204468,Lake Jamesfurt,Lake Jamesfurt,CIMB,BCA,0
1348,1573,1556.08,49.12.42.49,Tablet,07:13:20,1970-01-02,Purchase,8398.87,6842.790000000001,GB33NOHA60684282586499,GB56WODO07935632784261,Marcview,Marcview,CIMB,BRI,0
83,1126,7551.59,137.93.38.70,Tablet,23:40:30,1980-09-20,Purchase,7794.78,243.1899999999996,GB40PIJG11007598605971,GB25DHHH58539532646918,North Vernon,Johnville,BRI,CIMB,1
1532,9423,1742.72,215.197.65.193,Mobile,16:30:51,1981-05-18,Transfer,6610.74,4868.0199999999995,GB61JMQJ66399062495030,GB13ATDH37460117309946,Perezhaven,Perezhaven,Mandiri,Mandiri,0
415,9628,9266.16,113.151.149.35,Tablet,13:32:26,2004-04-04,Deposit,7605.95,-1660.21,GB06RWXX77549158300052,GB25FYUZ07993672995821,Harringtonberg,Matthewsstad,BRI,Mandiri,1
1850,9353,112.73,58.92.255.150,Mobile,05:27:43,2023-05-31,Purchase,1091.72,978.99,GB51EVVT27714114778262,GB97QBWA37808993800160,West Richard,West Richard,BNI,Mandiri,0
1527,9029,6618.23,157.164.19.28,Tablet,16:46:48,2017-08-01,Deposit,19885.64,13267.41,GB36GWSE67155735282101,GB98IEAZ53950849506109,Jenniferside,Jenniferside,Mandiri,CIMB,0
360,3911,17582.13,145.91.190.32,Desktop,09:55:29,1987-07-10,Transfer,16176.45,-1405.6800000000003,GB98NZPD04817727015312,GB50UNKU60263174739398,Catherineside,Port Theresachester,Mandiri,BNI,1
752,3832,3033.38,104.135.152.140,Mobile,09:47:44,2023-10-10,Transfer,2608.99,-424.3900000000003,GB35MJKA00672517250663,GB28YLGJ57362709997651,Garrettfort,Wisefurt,BCA,BRI,1
1560,6273,172.04,95.212.135.191,Mobile,11:59:22,2000-12-10,Transfer,5620.05,5448.01,GB22FINA16919244805294,GB60JXMF60892298750376,Johnburgh,Johnburgh,Mandiri,BNI,0
682,1474,4600.68,99.143.26.43,Tablet,11:36:40,2019-11-22,Transfer,7602.4,3001.7199999999993,GB63RYXS61232864502895,GB25SBBH42396599499456,Calebfort,Suttonborough,BRI,Mandiri,1
788,4457,1508.43,113.32.226.62,Tablet,18:45:13,1982-02-11,Withdrawal,2494.76,986.3300000000002,GB11KOMN93275740441766,GB34NUDW07884022563843,North Richardton,New Brandon,BCA,BNI,1
977,9081,9426.63,59.60.0.14,Tablet,08:59:34,1982-12-11,Withdrawal,7768.66,-1657.9699999999993,GB42INHB64387780007495,GB26PBID25941473021594,North Megan,Gregoryville,CIMB,BNI,1
1734,9603,1215.75,169.163.124.227,Tablet,00:10:03,1995-08-08,Withdrawal,10403.0,9187.25,GB85XKWU45262627179545,GB43FMVU65839705265378,New Michele,New Michele,CIMB,BRI,0
397,4617,16989.93,37.182.178.216,Mobile,02:19:50,2017-12-19,Purchase,17718.82,728.8899999999994,GB23PVMS46730582517773,GB59RQSO15622703961248,Moodychester,Port Katherine,BNI,BCA,1
518,1425,5243.73,166.227.181.22,Desktop,01:12:34,1985-09-25,Purchase,5171.8,-71.92999999999938,GB58NMJN26407642274181,GB31ACKC49839648040546,West Frederick,New Derek,Mandiri,BNI,1
893,6542,11180.99,37.114.84.158,Desktop,21:46:30,2018-05-02,Withdrawal,7583.84,-3597.1499999999996,GB96AZWE78758480226328,GB69QNWP72470248264118,Jasonmouth,Davidsonburgh,CIMB,Mandiri,1
1511,7371,540.9,122.44.56.161,Mobile,08:14:43,1972-02-01,Deposit,4693.81,4152.910000000001,GB17FILH72981377234911,GB33HTBI95584447589649,East Derek,East Derek,CIMB,BNI,0
1336,4818,1232.33,202.163.78.106,Mobile,11:27:23,1987-12-08,Deposit,13752.32,12519.99,GB67RVGB32524576717064,GB76YXUM33936099410555,New Jenniferton,New Jenniferton,BCA,BRI,0
514,3132,14874.51,185.212.55.136,Tablet,04:38:56,1985-01-19,Transfer,16521.88,1647.3700000000008,GB81DYAS87446230383872,GB86URSD82176248568327,Suarezview,South Davidport,BNI,BCA,1
1374,6316,2036.15,187.101.140.8,Desktop,05:58:31,2013-06-11,Deposit,13729.51,11693.36,GB54CHYJ09852756278571,GB10WSCK52101169495366,Jenniferbury,Jenniferbury,BRI,BRI,0
1832,9553,374.93,35.178.89.100,Tablet,04:42:33,1977-06-24,Transfer,2422.42,2047.49,GB26PONF16403770922465,GB62XUND03312189569987,New Bradley,New Bradley,BNI,BNI,0
